"SSB_Unfished","Totbio_Unfished","SmryBio_Unfished","Recr_Unfished","SSB_Btgt","SPR_Btgt","F_Btgt","TotYield_Btgt","SSB_SPR","F_SPR","TotYield_SPR","SSB_MSY","SPR_MSY","F_MSY","TotYield_MSY","Ret_Catch_MSY","max_grad","depletion","alt_sigma_r","last_yr_early","first_yr_full","last_yr_full","first_yr_recent","max_bias_adj","params_on_bound","params_stuck_low","params_stuck_high","NatM_uniform_Fem_GP_1","L_at_Amin_Fem_GP_1","L_at_Amax_Fem_GP_1","VonBert_K_Fem_GP_1","SD_young_Fem_GP_1","SD_old_Fem_GP_1","Wtlen_1_Fem_GP_1","Wtlen_2_Fem_GP_1","Mat50._Fem_GP_1","Mat_slope_Fem_GP_1","Eggs_scalar_Fem_GP_1","Eggs_exp_len_Fem_GP_1","CohortGrowDev","FracFemale_GP_1","SR_LN_R0","SR_BH_steep","SR_sigmaR","SR_regime","SR_autocorr","Early_InitAge_18","Early_InitAge_17","Early_InitAge_16","Early_InitAge_15","Early_InitAge_14","Early_InitAge_13","Early_InitAge_12","Early_InitAge_11","Early_InitAge_10","Early_InitAge_9","Early_InitAge_8","Early_InitAge_7","Early_InitAge_6","Early_InitAge_5","Early_InitAge_4","Early_InitAge_3","Early_InitAge_2","Early_InitAge_1","Early_RecrDev_1923","Early_RecrDev_1924","Early_RecrDev_1925","Early_RecrDev_1926","Early_RecrDev_1927","Early_RecrDev_1928","Early_RecrDev_1929","ForeRecr_2023","ForeRecr_2024","ForeRecr_2025","ForeRecr_2026","ForeRecr_2027","ForeRecr_2028","ForeRecr_2029","ForeRecr_2030","ForeRecr_2031","ForeRecr_2032","ForeRecr_2033","ForeRecr_2034","LnQ_base_WCGBTS_4","Q_base_env_5","Size_DblN_peak_North_1","Size_DblN_top_logit_North_1","Size_DblN_ascend_se_North_1","Size_DblN_descend_se_North_1","Size_DblN_start_logit_North_1","Size_DblN_end_logit_North_1","Size_DblN_peak_South_2","Size_DblN_top_logit_South_2","Size_DblN_ascend_se_South_2","Size_DblN_descend_se_South_2","Size_DblN_start_logit_South_2","Size_DblN_end_logit_South_2","Size_DblN_peak_WCGBTS_4","Size_DblN_top_logit_WCGBTS_4","Size_DblN_ascend_se_WCGBTS_4","Size_DblN_descend_se_WCGBTS_4","Size_DblN_start_logit_WCGBTS_4","Size_DblN_end_logit_WCGBTS_4","Size_DblN_peak_North_1_BLK1repl_1973","Size_DblN_peak_North_1_BLK1repl_1983","Size_DblN_peak_North_1_BLK1repl_1993","Size_DblN_peak_North_1_BLK1repl_2003","Size_DblN_peak_North_1_BLK1repl_2011","Size_DblN_peak_North_1_BLK1repl_2018","Size_DblN_ascend_se_North_1_BLK1repl_1973","Size_DblN_ascend_se_North_1_BLK1repl_1983","Size_DblN_ascend_se_North_1_BLK1repl_1993","Size_DblN_ascend_se_North_1_BLK1repl_2003","Size_DblN_ascend_se_North_1_BLK1repl_2011","Size_DblN_ascend_se_North_1_BLK1repl_2018","Size_DblN_peak_South_2_BLK1repl_1973","Size_DblN_peak_South_2_BLK1repl_1983","Size_DblN_peak_South_2_BLK1repl_1993","Size_DblN_peak_South_2_BLK1repl_2003","Size_DblN_peak_South_2_BLK1repl_2011","Size_DblN_peak_South_2_BLK1repl_2018","Size_DblN_ascend_se_South_2_BLK1repl_1973","Size_DblN_ascend_se_South_2_BLK1repl_1983","Size_DblN_ascend_se_South_2_BLK1repl_1993","Size_DblN_ascend_se_South_2_BLK1repl_2003","Size_DblN_ascend_se_South_2_BLK1repl_2011","Size_DblN_ascend_se_South_2_BLK1repl_2018","dead.B.._1","dead.B.._2","NLL_TOTAL","NLL_Catch","NLL_Equil_catch","NLL_Survey","NLL_Length_comp","NLL_Age_comp","NLL_Recruitment","NLL_InitEQ_Regime","NLL_Forecast_Recruitment","NLL_Parm_priors","NLL_Parm_softbounds","NLL_Parm_devs","NLL_Crash_Pen","Curr_Var_Adj_lcomp_flt_1_North","Curr_Var_Adj_lcomp_flt_2_South","Curr_Var_Adj_lcomp_flt_4_WCGBTS","Curr_Var_Adj_agecomp_flt_1_North","Curr_Var_Adj_agecomp_flt_2_South","Curr_Var_Adj_agecomp_flt_4_WCGBTS","version","RunTime","model_run","hessian","Niterations","ForeRecr_2035","ForeRecr_2036","ForeRecr_2037","ForeRecr_2038","ForeRecr_2039","ForeRecr_2040","ForeRecr_2041","ForeRecr_2042","ForeRecr_2043","ForeRecr_2044","ForeRecr_2045","ForeRecr_2046","iteration","scenario"
41.2089,53427.3,52931.1,19471.1,10.3022,0.296875,0.178176,3400.19,10.4396,0.17644,3398.69,9.80574,0.28558,0.184627,3402.62,3402.62,0.00231741,0.3020706692001,"needs_Hessian",1907.7,1985.54,2022.1,2023,0.9755,NA,NA,NA,0.162766,8.26784,47.4738,0.194794,1.49761,4.99305,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.87669,0.8,0.5,0,0,-0.00240502,-0.00281165,-0.00328249,-0.00382407,-0.00444117,-0.00514561,-0.00594531,-0.0068469,-0.00785527,-0.00897271,-0.0101986,-0.0115304,-0.0129685,-0.014526,-0.0162336,-0.0181238,-0.0202148,-0.0225135,-0.025014,-0.0277262,-0.0306822,-0.0339299,-0.0375107,-0.0414484,-0.0457933,0,0,0,0,0,0,0,0,0,0,0,0,-8.56099,1,59.4618,-15,5.33335,20,-999,-999,47.3351,-15,5.58515,20,-999,-999,51.6156,-15,5.67981,20,-999,-999,64.2846,66.8113,64.9958,60.1419,65.8299,59.9527,5.62616,5.746,5.88366,5.58452,5.71079,5.3742,57.6455,50.6174,37.6356,49.8109,49.3672,55.6501,6.54345,5.33644,3.01813,4.92332,4.80269,5.18533,2128.14,1030.5,2157.52,0.00342449,0,-141.467,1224.4,1096.09,-21.5131,0,0,0.0067971,0.0048612,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.51666666666667,"em",FALSE,992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"0.05"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.324772444502652,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.58916,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1638.45,705.88,203310000,203295000,0,2525.42,1466.26,11301,60.0536,1.05813e-30,8.30001,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-0.160537,-0.773389,-1.33916,0.124785,0.496517,0.480094,0.239521,-0.495274,-0.3637,0.496073,-0.73681,-0.127435,6,"0.05"
34.6245,47345.4,46781.1,20222,8.65612,0.296875,0.185426,3198.7,8.77153,0.183656,3197.28,8.23276,0.285412,0.192098,3201.05,3201.05,0.000424659,0.327300033213476,"needs_Hessian",1937.29,1979.24,2022.34,2022.47,0.961,NA,NA,NA,0.17428,8.84382,46.7195,0.205171,1.04926,4.92187,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.91453,0.8,0.5,0,0,0.000380576,0.000450522,0.000532443,0.00062821,0.000739473,0.00086879,0.00101737,0.0011876,0.00138053,0.00159734,0.00183852,0.0021036,0.00239268,0.0027081,0.00305648,0.0034447,0.00387868,0.00436243,0.00490189,0.00549649,0.00616553,0.00693708,0.00784426,0.00891696,0.0101859,0,0,0,0,0,0,0,0,0,0,0,0,-8.20334,1,65.3802,-15,5.50115,20,-999,-999,60.2136,-15,6.338,20,-999,-999,56.9049,-15,5.87308,20,-999,-999,58.5562,68.45,69.1011,61.0592,69.1014,71.1142,5.32683,5.84288,6.04164,5.56321,5.81061,5.75593,51.2256,55.0831,53.7234,51.2847,54.005,55.7927,6.23405,5.51057,4.93276,4.90304,5.14403,5.19935,1943.62,958.507,2129.83,0.00872354,0,-134.331,1211.53,1060.18,-7.57334,0,0,0.0053981,0.00823266,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",2.63333333333333,"em",FALSE,979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"0.05"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.327695195686814,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.57742,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1478.44,703.586,200925000,200909000,0,2498.47,1476.94,11302.2,51.4566,1.05813e-30,9.71021,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,0.101743,-0.493933,0.168481,-0.348536,-0.872024,1.05072,-0.0375299,-1.28305,-0.895406,-0.299617,-0.203555,0.0767989,7,"0.05"
29.8169,41444.6,40897.3,20539.2,7.45424,0.296875,0.187221,2893.28,7.55363,0.185426,2891.2,6.83504,0.277406,0.198903,2899.5,2899.5,0.000550153,0.33740932155925,"needs_Hessian",1934.23,1982.91,2022.06,2022.41,0.9703,NA,NA,NA,0.187124,8.90794,47.1772,0.19331,1.2126,4.99506,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.93009,0.8,0.5,0,0,-0.0102036,-0.0121849,-0.0145217,-0.0172654,-0.0204695,-0.0241877,-0.0284707,-0.0333641,-0.0388971,-0.0450865,-0.0519285,-0.0594051,-0.0675079,-0.0762905,-0.0858896,-0.0964188,-0.107893,-0.120255,-0.133226,-0.146889,-0.161181,-0.176243,-0.192145,-0.208871,-0.22661,0,0,0,0,0,0,0,0,0,0,0,0,-8.31476,1,72.9876,-15,5.5616,20,-999,-999,57.8881,-15,5.95946,20,-999,-999,57.9686,-15,5.93776,20,-999,-999,70.7731,67.6227,51.6723,65.0716,68.3948,73.15,5.88442,5.76831,5.26297,5.71138,5.74978,5.79944,58.4519,49.8099,59.0791,53.1111,53.9677,51.9604,6.51363,5.3573,5.52911,5.14216,5.15437,4.87426,2150.77,1037.3,2265.76,0.48411,0,-127.102,1268.68,1127.84,-4.20543,0,0,0.0555368,0.010923,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",4.28333333333333,"em",FALSE,1611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"0.05"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.361401785519394,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.73842,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1430.66,750.346,205033000,205018000,0,2441.36,1472.25,11227,64.9942,1.05813e-30,4.39769,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,0.10493,0.200353,-0.151076,-0.703444,0.06924,0.201663,-0.875752,-0.180545,0.0183946,0.793035,0.394351,0.0168066,8,"0.05"
41.0026,52424.7,51939.7,18593.4,10.2507,0.296875,0.170719,3177.67,10.3873,0.169033,3175.91,9.60588,0.282132,0.178963,3181.55,3181.55,0.00015556,0.315838507801944,"needs_Hessian",1941.41,1977.48,2022.08,2022.18,0.9615,NA,NA,"Size_DblN_peak_South(2)_BLK1repl_1993",0.162707,8.43153,47.912,0.193338,1.27221,4.92017,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.83056,0.8,0.5,0,0,-0.00140277,-0.00163988,-0.00191442,-0.00223126,-0.00259513,-0.00301118,-0.00348431,-0.00401864,-0.00461732,-0.00528202,-0.00601266,-0.0068086,-0.00766941,-0.00860357,-0.00963055,-0.0107707,-0.0120362,-0.013432,-0.0149612,-0.0166172,-0.0184188,-0.0203836,-0.0225191,-0.0248157,-0.0272682,0,0,0,0,0,0,0,0,0,0,0,0,-8.60292,1,57.8857,-15,5.27189,20,-999,-999,48.1036,-15,5.63821,20,-999,-999,53.11,-15,5.80331,20,-999,-999,70.402,53.78,56.2736,59.0069,61.3366,62.0774,5.84376,5.09497,5.61988,5.55637,5.58228,5.50302,48.6068,45.2793,74.8685,54.4636,49.4689,49.4252,6.16603,4.92848,6.20872,5.22524,4.76109,4.74551,2178.5,1056.68,2133.65,0.000979002,0,-141.426,1213.09,1082.74,-20.7693,0,0,0.00693298,0.00873532,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.85,"em",FALSE,938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"0.05"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.398323619933207,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.66021,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1689.24,845.487,202702000,202687000,0,2220.8,1460.29,11259,38.3432,1.05813e-30,4.59682,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-0.337774,0.908551,-0.320202,0.247094,0.181232,-0.113365,-0.77878,-0.571916,0.315497,-0.125024,0.188163,0.255759,9,"0.05"
37.952,49723.5,49224.7,17726.9,9.48801,0.296875,0.177369,3150.09,9.61451,0.175657,3148.99,9.13879,0.288249,0.182201,3151.4,3151.4,0.00661672,0.333049641652614,"needs_Hessian",1933.55,1980.44,2022.02,2022.13,0.9652,NA,NA,"Size_DblN_peak_North(1)",0.159594,8.94579,47.0102,0.195047,1.05924,5.18716,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.78284,0.8,0.5,0,0,-0.0012454,-0.00145185,-0.00169028,-0.0019647,-0.0022792,-0.00263785,-0.00304469,-0.00350305,-0.00401535,-0.00458273,-0.00520476,-0.00588072,-0.00660958,-0.00739791,-0.00826065,-0.00921362,-0.0102653,-0.0114164,-0.0126659,-0.0140021,-0.0154366,-0.0169796,-0.0186311,-0.0203747,-0.0222021,0,0,0,0,0,0,0,0,0,0,0,0,-8.41962,1,74.9452,-15,5.91966,20,-999,-999,47.7108,-15,5.59564,20,-999,-999,55.1452,-15,5.87699,20,-999,-999,61.502,66.1763,63.1386,61.8324,64.134,63.3069,5.52717,5.71408,5.80945,5.65693,5.61916,5.45484,47.7512,51.3108,49.517,51.469,54.8046,56.7987,6.19371,5.56541,4.74749,5.04137,5.19723,5.30439,2140.38,1069.98,2226.28,4.71631e-05,0,-135.447,1239.62,1137.75,-15.6681,0,0,0.0162113,0.0103123,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",3.58333333333333,"em",FALSE,1321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.05"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.396511907100605,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.63286,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1833.26,847.965,202077000,202062000,0,2356.3,1465.4,11300.4,62.3281,1.05813e-30,9.18394,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0,"om",FALSE,2,0.570899,0.588657,-0.376786,-0.44344,-0.0393791,-1.4982,0.227126,-0.0840869,-0.806963,0.577599,-0.526266,-0.119774,10,"0.05"
50.6095,62331.8,61827.7,16759.1,12.6524,0.296875,0.160971,3458.64,12.8211,0.159369,3457.49,12.2131,0.288738,0.165237,3459.92,3459.92,0.000632749,0.311038441399342,"needs_Hessian",1957.15,1970.74,2022.02,2022.33,0.944,NA,NA,NA,0.141329,9.02418,47.762,0.190995,1.32011,4.9128,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.7267,0.8,0.5,0,0,-0.000126425,-0.000144883,-0.00016586,-0.000189616,-0.000217122,-0.00024703,-0.000280792,-0.000318337,-0.000359798,-0.000405232,-0.00045459,-0.00050738,-0.000563747,-0.000622914,-0.00068631,-0.000753003,-0.000821082,-0.000887183,-0.000946418,-0.000989894,-0.00100721,-0.000983017,-0.000896847,-0.000725979,-0.000447445,0,0,0,0,0,0,0,0,0,0,0,0,-8.69797,1,60.997,-15,5.37528,20,-999,-999,47.8043,-15,5.48196,20,-999,-999,52.1394,-15,5.76086,20,-999,-999,59.0656,63.4862,68.5751,58.8017,61.24,63.4832,5.42053,5.62157,6.08431,5.53249,5.5332,5.52182,49.3573,53.6027,48.7557,51.5408,50.1972,53.5164,6.14641,5.5568,4.92414,5.03171,4.97528,5.09493,2372.66,1190.83,2210.8,0.000672781,0,-145.844,1269.52,1091.14,-4.18569,0,0,0.163678,0.00440045,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",4.46666666666667,"em",FALSE,1643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,"0.05"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.412826053740205,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.77538,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1737.02,871.835,209901000,209886000,0,2327.44,1467.58,11316.2,67.081,1.05813e-30,2.06075,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-0.0242758,0.355769,0.478817,0.382887,0.019855,0.27959,0.6277,0.038446,-0.128573,0.0575376,-0.176811,-0.0468162,11,"0.05"
35.0045,47430.1,46951.4,19304.7,8.75112,0.296875,0.185927,3185.17,8.8678,0.184132,3183.66,8.29254,0.284593,0.193192,3187.86,3187.86,0.0019718,0.329200531360254,"needs_Hessian",1945.39,1975.48,2022.54,2022.64,0.9549,NA,NA,"Size_DblN_peak_North(1)_BLK1repl_2003",0.169783,7.93319,46.5701,0.213749,1.25724,4.77448,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.8681,0.8,0.5,0,0,-0.000330027,-0.000389109,-0.000458214,-0.000538788,-0.000632334,-0.000740467,-0.000864789,-0.00100676,-0.00116761,-0.00134817,-0.00154881,-0.00176949,-0.00201041,-0.00227389,-0.00256566,-0.00289221,-0.00325763,-0.00366419,-0.00411307,-0.00459934,-0.0051258,-0.0056935,-0.00629769,-0.00692462,-0.00755768,0,0,0,0,0,0,0,0,0,0,0,0,-8.51305,1,63.5115,-15,5.42639,20,-999,-999,56.4895,-15,6.07901,20,-999,-999,56.0242,-15,5.91469,20,-999,-999,69.2256,67.0805,73.2521,74.7302,73.3809,73.1911,5.86778,5.79906,6.05158,6.06383,5.93233,5.79783,58.1551,45.4672,54.3163,51.7564,55.2826,55.3311,6.60053,4.90808,5.68721,5.01659,5.30334,5.14181,1740.34,859.729,2218.73,0.00233876,0,-139.122,1242.63,1115.62,-0.408486,0,0,0.000191277,0.015397,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",2.55,"em",FALSE,1237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,"0.05"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.493471285442996,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.71948,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,2081.54,1039.6,205077000,205062000,0,2705.61,1472.49,11449.6,69.4669,1.05813e-30,9.50467,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-0.502813,0.165267,0.0461494,-1.39875,-1.16905,-0.581118,-0.057966,-0.538818,0.56049,-0.434626,-0.111615,-0.00141725,12,"0.05"
